Time,Freq,Mass
0.0,0.0,-0.02
0.1,0.0,0.08
0.2,0.0,2.73
0.30000000000000004,0.0,14.95
0.4,0.0,16.76
0.5,0.0,13.59
0.6000000000000001,0.0,17.66
0.7000000000000001,0.0,16.84
0.8,0.0,15.4
0.9,0.0,15.73
1.0,0.0,16.4
1.1,0.0,15.59
1.2000000000000002,0.0,16.27
1.3,0.0,16.01
1.4000000000000001,0.0,16.06
1.5,0.0,15.96
1.6,0.0,15.94
1.7000000000000002,0.0,15.81
1.8,0.0,15.44
1.9000000000000001,0.0,15.89
