Time,Freq,Mass
0.0,40.0,0.06
0.1,0.0,-0.01
0.2,0.0,-0.0
0.30000000000000004,0.0,26.1
0.4,0.0,20.49
0.5,0.0,30.79
0.6000000000000001,0.0,18.92
0.7000000000000001,40.0,25.08
0.8,0.0,20.62
0.9,0.0,23.44
1.0,0.0,21.9
1.1,0.0,23.25
1.2000000000000002,0.0,22.54
1.3,0.0,22.15
1.4000000000000001,0.0,22.75
1.5,0.0,22.54
1.6,40.0,22.46
1.7000000000000002,40.0,22.48
1.8,0.0,22.39
1.9000000000000001,0.0,22.31
