Time,Freq,Mass
0.0,0.0,-38.6
0.1,0.0,-38.54
0.2,0.0,-38.45
0.30000000000000004,0.0,-35.36
0.4,0.0,-8.23
0.5,40.0,-18.74
0.6000000000000001,0.0,-29.66
0.7000000000000001,0.0,-26.58
0.8,40.0,-25.43
0.9,0.0,-25.15
1.0,40.0,-23.55
1.1,40.0,-20.86
1.2000000000000002,0.0,-22.28
1.3,0.0,-22.12
1.4000000000000001,0.0,-22.53
1.5,40.0,-22.51
1.6,0.0,-22.48
1.7000000000000002,0.0,-22.31
1.8,40.0,-22.16
1.9000000000000001,40.0,-22.09
