Time,Freq,Mass
0.0,0.0,-0.05
0.1,0.0,0.0
0.2,0.0,-0.0
0.30000000000000004,0.0,14.23
0.4,0.0,36.56
0.5,40.0,19.16
0.6000000000000001,0.0,29.43
0.7000000000000001,0.0,22.88
0.8,0.0,24.74
0.9,40.0,20.42
1.0,0.0,21.98
1.1,0.0,24.51
1.2000000000000002,40.0,21.82
1.3,40.0,20.81
1.4000000000000001,0.0,22.47
1.5,0.0,23.09
1.6,0.0,21.61
1.7000000000000002,0.0,22.21
1.8,0.0,22.36
1.9000000000000001,0.0,22.13
