Time,Freq,Mass
0.0,0.0,-0.06
0.1,0.0,0.05
0.2,0.0,0.57
0.30000000000000004,0.0,33.62
0.4,0.0,42.2
0.5,0.0,25.72
0.6000000000000001,0.0,44.74
0.7000000000000001,0.0,34.01
0.8,0.0,32.42
0.9,0.0,34.01
1.0,0.0,30.91
1.1,0.0,31.17
1.2000000000000002,0.0,30.79
1.3,0.0,31.32
1.4000000000000001,0.0,31.54
1.5,0.0,31.2
1.6,0.0,31.41
1.7000000000000002,0.0,31.36
1.8,0.0,31.53
1.9000000000000001,0.0,31.84
