Time,Freq,Mass
0.0,0.0,0.05
0.1,0.0,0.04
0.2,0.0,0.02
0.30000000000000004,0.0,45.92
0.4,0.0,28.4
0.5,0.0,23.53
0.6000000000000001,0.0,25.01
0.7000000000000001,0.0,37.06
0.8,0.0,37.74
0.9,0.0,29.81
1.0,0.0,32.04
1.1,0.0,34.03
1.2000000000000002,0.0,33.69
1.3,0.0,33.53
1.4000000000000001,0.0,33.85
1.5,0.0,33.54
1.6,0.0,33.69
1.7000000000000002,0.0,33.72
1.8,0.0,33.7
1.9000000000000001,0.0,33.74
