Time,Freq,Mass
0.0,0.0,0.02
0.1,0.0,0.03
0.2,0.0,1.0
0.30000000000000004,0.0,22.63
0.4,0.0,39.53
0.5,0.0,20.38
0.6000000000000001,0.0,17.26
0.7000000000000001,0.0,25.41
0.8,0.0,24.16
0.9,0.0,19.05
1.0,0.0,21.83
1.1,0.0,20.89
1.2000000000000002,0.0,20.84
1.3,0.0,20.77
1.4000000000000001,0.0,20.79
1.5,0.0,20.71
1.6,0.0,20.75
1.7000000000000002,0.0,20.83
1.8,0.0,20.88
1.9000000000000001,0.0,20.81
