Time,Freq,Mass
0.0,80.0,0.23
0.1,0.0,0.21
0.2,0.0,0.48
0.30000000000000004,0.0,50.38
0.4,0.0,192.4
0.5,0.0,196.6
0.6000000000000001,40.0,50.99
0.7000000000000001,0.0,110.99
0.8,0.0,213.5
0.9,0.0,202.91
1.0,0.0,190.59
1.1,0.0,229.25
1.2000000000000002,0.0,233.12
1.3,0.0,232.99
1.4000000000000001,0.0,233.02
1.5,0.0,232.9
1.6,0.0,233.27
1.7000000000000002,0.0,233.66
1.8,0.0,233.72
1.9000000000000001,0.0,233.63
