Time,Freq,Mass
0.0,40.0,-0.19
0.1,0.0,-0.17
0.2,0.0,0.1
0.30000000000000004,0.0,60.74
0.4,0.0,290.71
0.5,0.0,225.68
0.6000000000000001,0.0,226.78
0.7000000000000001,0.0,262.83
0.8,0.0,281.63
0.9,0.0,280.22
1.0,0.0,282.74
1.1,0.0,282.14
1.2000000000000002,0.0,282.59
1.3,0.0,283.71
1.4000000000000001,0.0,285.59
1.5,0.0,286.99
1.6,0.0,288.09
1.7000000000000002,0.0,288.52
1.8,0.0,288.32
1.9000000000000001,0.0,288.11
