Time,Freq,Mass
0.0,0.0,0.08
0.1,0.0,0.08
0.2,0.0,0.07
0.30000000000000004,0.0,47.93
0.4,0.0,181.73
0.5,0.0,178.39
0.6000000000000001,0.0,238.43
0.7000000000000001,0.0,292.27
0.8,0.0,289.31
0.9,0.0,274.2
1.0,0.0,266.53
1.1,0.0,263.65
1.2000000000000002,0.0,259.78
1.3,0.0,260.17
1.4000000000000001,0.0,258.91
1.5,0.0,256.54
1.6,0.0,255.51
1.7000000000000002,0.0,255.66
1.8,0.0,255.29
1.9000000000000001,0.0,254.82
