Time,Freq,Mass
0.0,0.0,-0.05
0.1,0.0,-0.08
0.2,0.0,-0.08
0.30000000000000004,0.0,46.28
0.4,0.0,141.91
0.5,0.0,29.5
0.6000000000000001,0.0,66.28
0.7000000000000001,0.0,145.73
0.8,0.0,96.69
0.9,0.0,166.79
1.0,0.0,193.1
1.1,0.0,196.08
1.2000000000000002,0.0,196.34
1.3,0.0,195.74
1.4000000000000001,0.0,194.9
1.5,0.0,195.01
1.6,0.0,195.68
1.7000000000000002,0.0,196.17
1.8,0.0,195.79
1.9000000000000001,0.0,196.21
