Time,Freq,Mass
0.0,200.0,0.33
0.1,280.0,-2.19
0.2,400.0,-17.26
0.30000000000000004,440.0,-11.32
0.4,480.0,13.75
0.5,440.0,14.57
0.6000000000000001,440.0,14.21
0.7000000000000001,440.0,13.95
0.8,440.0,13.84
0.9,440.0,13.73
1.0,600.0,13.38
1.1,800.0,12.13
1.2000000000000002,1120.0,11.16
1.3,1120.0,9.43
1.4000000000000001,1120.0,12.35
1.5,1160.0,13.11
1.6,1200.0,12.6
1.7000000000000002,1200.0,12.48
1.8,1200.0,12.52
1.9000000000000001,1200.0,12.4
