Time,Freq,Mass
0.0,0.0,-0.03
0.1,80.0,0.04
0.2,360.0,0.14
0.30000000000000004,360.0,6.95
0.4,920.0,33.06
0.5,920.0,11.46
0.6000000000000001,1240.0,13.0
0.7000000000000001,1200.0,18.19
0.8,1280.0,14.82
0.9,1240.0,16.4
1.0,1240.0,15.76
1.1,1240.0,15.82
1.2000000000000002,1240.0,15.69
1.3,1240.0,15.59
1.4000000000000001,1240.0,15.38
1.5,1240.0,15.17
1.6,1200.0,15.08
1.7000000000000002,1240.0,14.99
1.8,1200.0,14.58
1.9000000000000001,1240.0,14.19
