Time,Freq,Mass
0.0,40.0,0.01
0.1,120.0,0.1
0.2,240.0,0.16
0.30000000000000004,400.0,8.77
0.4,600.0,1.94
0.5,800.0,15.33
0.6000000000000001,1080.0,12.12
0.7000000000000001,1280.0,11.85
0.8,1360.0,13.65
0.9,1480.0,11.71
1.0,1400.0,11.56
1.1,1400.0,11.81
1.2000000000000002,1400.0,11.87
1.3,1400.0,12.07
1.4000000000000001,1440.0,12.1
1.5,1400.0,12.13
1.6,1440.0,12.17
1.7000000000000002,1400.0,12.15
1.8,1400.0,12.07
1.9000000000000001,1400.0,12.07
