Time,Freq,Mass
0.0,0.0,0.08
0.1,40.0,0.09
0.2,640.0,0.18
0.30000000000000004,640.0,4.1
0.4,840.0,28.52
0.5,920.0,13.86
0.6000000000000001,960.0,16.34
0.7000000000000001,1040.0,15.4
0.8,1160.0,15.5
0.9,1160.0,14.95
1.0,1240.0,15.21
1.1,1240.0,13.86
1.2000000000000002,1320.0,13.86
1.3,1360.0,13.78
1.4000000000000001,1400.0,13.86
1.5,1360.0,13.74
1.6,1360.0,13.69
1.7000000000000002,1360.0,13.7
1.8,1400.0,13.69
1.9000000000000001,1400.0,13.57
