Time,Freq,Mass
0.0,0.0,0.06
0.1,40.0,0.12
0.2,400.0,0.2
0.30000000000000004,520.0,3.85
0.4,1040.0,24.1
0.5,1160.0,16.59
0.6000000000000001,1160.0,13.49
0.7000000000000001,1200.0,14.0
0.8,1200.0,13.01
0.9,1200.0,13.35
1.0,1200.0,12.93
1.1,1280.0,12.73
1.2000000000000002,1280.0,12.46
1.3,1360.0,12.12
1.4000000000000001,1400.0,11.78
1.5,1440.0,11.57
1.6,1480.0,11.48
1.7000000000000002,1480.0,11.41
1.8,1480.0,11.28
1.9000000000000001,1440.0,11.09
