98.3333349228,0.6719233989715576
98.3333349228,0.6677627563476562
100.0,0.6406848430633545
94.9999988079,0.6620728969573975
98.3333349228,0.640657901763916
98.3333349228,0.687537431716919
100.0,0.7099192142486572
89.9999976158,0.7344338893890381
96.6666638851,0.6479060649871826
98.3333349228,0.7545759677886963
98.3333349228,0.6635465621948242
100.0,0.6546907424926758
98.3333349228,0.8584926128387451
100.0,0.6690671443939209
100.0,0.6719481945037842
98.3333349228,0.6719391345977783
98.3333349228,0.6562988758087158
100.0,0.6762375831604004
100.0,0.6719105243682861
100.0,0.71189284324646
96.6666638851,0.687572717666626
91.6666686535,0.7031650543212891
100.0,0.6650443077087402
96.6666638851,0.6406831741333008
100.0,0.6875734329223633
98.3333349228,0.6501572132110596
100.0,0.6866700649261475
98.3333349228,0.6875736713409424
100.0,0.7108826637268066
93.3333337307,0.6533403396606445
96.6666638851,0.6479334831237793
98.3333349228,0.6707327365875244
98.3333349228,0.6675183773040771
98.3333349228,0.6562840938568115
98.3333349228,0.6813106536865234
100.0,0.6562721729278564
100.0,0.6563191413879395
100.0,0.6562855243682861
100.0,0.6465048789978027
100.0,0.7802028656005859
96.6666638851,0.6788806915283203
98.3333349228,0.6980841159820557
100.0,0.6876659393310547
98.3333349228,0.6781373023986816
96.6666638851,0.7132861614227295
96.6666638851,0.6915886402130127
96.6666638851,0.6559081077575684
98.3333349228,0.6613583564758301
98.3333349228,0.6562933921813965
98.3333349228,0.6562843322753906
91.6666686535,0.6369950771331787
98.3333349228,0.7120730876922607
100.0,0.6563191413879395
98.3333349228,0.6562845706939697
96.6666638851,0.6848187446594238
98.3333349228,0.6557424068450928
98.3333349228,0.6562845706939697
100.0,0.6595463752746582
98.3333349228,0.648740291595459
98.3333349228,0.6875360012054443
98.3333349228,0.6553664207458496
100.0,0.6563198566436768
96.6666638851,0.6573071479797363
98.3333349228,0.6406595706939697
98.3333349228,0.6563215255737305
100.0,0.6475872993469238
98.3333349228,0.6563212871551514
93.3333337307,0.6537079811096191
100.0,0.6473491191864014
98.3333349228,0.6518993377685547
98.3333349228,0.8280563354492188
98.3333349228,0.6994001865386963
98.3333349228,0.6457643508911133
100.0,0.6530847549438477
100.0,0.6670703887939453
96.6666638851,0.6719100475311279
91.6666686535,0.6577489376068115
100.0,0.6579267978668213
98.3333349228,0.6579561233520508
100.0,0.8223123550415039
nan,0.7589340209960938
nan,0.7201597690582275
nan,0.7187912464141846
nan,0.7209668159484863
nan,0.7189273834228516
nan,0.7388026714324951
nan,0.7688741683959961
nan,0.7204127311706543
nan,0.7236251831054688
nan,0.7188231945037842
nan,0.727567195892334
nan,0.7514097690582275
nan,0.7159428596496582
nan,0.7149569988250732
nan,0.7443909645080566
nan,0.8082737922668457
nan,0.8425745964050293
nan,0.7500579357147217
nan,0.7969598770141602
nan,0.7187964916229248
nan,0.7068493366241455
nan,0.71329665184021
nan,0.7110657691955566
nan,0.7188279628753662
nan,0.7647418975830078
nan,0.7344670295715332
nan,0.71881103515625
nan,0.7344186305999756
nan,0.7031991481781006
nan,0.7344539165496826
nan,0.7174978256225586
nan,0.7966835498809814
nan,0.7813894748687744
nan,0.7654449939727783
nan,0.781029462814331
nan,0.929600715637207
nan,0.8265585899353027
nan,0.7639975547790527
nan,0.7644062042236328
